,Station_ID,Station_name,Latitude,Longitude,Ville,Pays
20,PT01045,Calendário-VN Famalicão,41.401669,-8.534737,VILA NOVA DE FAMALICÃO,PT
21,PT03092,Camarinha,38.447224,-9.047514,SETUBAL,PT
22,PT00103,Casa de Saude da Boavista Francos,41.169445,-8.633333,PORTO,PT
23,PT03090,Cascais-Mercado,38.421947,-9.251964,"CASCAIS, AML NORTE",PT
24,PT05012,Cerro,37.312500,-7.678622,ALCOUTIM,PT
25,PT03096,Chamusca,39.211391,-8.281958,"CHAMUSCA, VALE DO TEJO E OESTE",PT
26,PT03010,Chelas,38.753334,-9.111122,"LISBOA, AML NORTE",PT
27,PT02006,Coimbra/ Avenida Fernão Magalhães,40.216599,-8.433331,COIMBRA,PT
28,PT02005,Coimbra/Avenida Fernão Magalhães,40.216667,-8.433333,"COIMBRA, COIMBRA",PT
29,PT01021,Custóias-Matosinhos,41.200832,-8.645011,CUSTÓIAS,PT
30,PT03028,Câmara Municipal,38.661392,-9.074450,BARREIRO,PT
31,PT01046,Cónego Dr. Manuel Faria-Azurém,41.449722,-8.296400,GUIMARÃES,PT
32,PT01024,D.Manuel II-Vermoim,41.237778,-8.617509,"MAIA, PORTO LITORAL",PT
33,PT05011,David Neto,37.138336,-8.542231,PORTIMÃO,PT
34,PT01048,Douro Norte,41.374443,-7.795845,VILA REAL,PT
35,PT03005,Edificio do Antigo Hospital,38.656944,-9.065014,BARREIRO,PT
36,PT03072,Entrecampos,38.748611,-9.148903,"LISBOA, AML NORTE",PT
37,PT01023,Ermesinde-Valongo,41.206112,-8.551683,ERMESINDE,PT
38,PT02019,Ervedeira,40.589443,-8.670836,LEIRIA,PT
39,PT03056,Escavadeira,38.651112,-9.065014,BARREIRO,PT
40,PT03095,Escavadeira II,38.651112,-9.065014,"BARREIRO, AML SUL",PT
41,PT00106,Escola Oficial-Leca da Palmeira Matosi,41.188889,-8.638894,LECA DA PALMEIRA - MATOSINHOS,PT
42,PT02002,Estarreja/Avanca,40.808334,-8.566667,"ESTARREJA, ZONA DE INFLUÊNCIA",PT
43,PT02004,Estarreja/Teixugueira,40.679169,-8.583333,"ESTARREJA, ZONA DE INFLUÊNCIA",PT
44,PT07001,Faial,38.605000,-28.631403,HORTA,PT
45,PT03099,Fernando Pó,38.635002,-8.690001,PALMELA,PT
46,PT03103,Fidalguinhos,38.650044,-9.048000,BARREIRO,PT
47,PT01018,Formosa,41.150833,-8.605840,PORTO,PT
48,PT02021,Fornelo do Monte,40.643890,-8.098624,VOUZELA,PT
49,PT01041,Fr Bartolomeu Mártires-S.Vitor,41.559998,-8.410007,BRAGA,PT
50,PT01028,Francisco Sá Carneiro-Campanha,41.164448,-8.589450,"PORTO, PORTO LITORAL",PT
51,PT01042,Frossos-Braga,41.571388,-8.461678,BRAGA,PT
52,PT02020,Fundão,40.135281,-7.175286,"FUNDÃO, CENTRO INTERIOR",PT
53,PT03027,Hospital Velho,38.652500,-9.065570,"BARREIRO, AML SUL",PT
54,PT02016,Instituto Geofísico de Coimbra,40.122498,-8.243897,"COIMBRA, COIMBRA",PT
55,PT05007,Joaquim Magalhães,37.014999,-7.926675,FARO,PT
56,PT01030,João Gomes Laranjo-S.Hora,41.216667,-8.141675,"MATOSINHOS, PORTO LITORAL",PT
57,PT03083,Laranjeiro,38.663612,-9.157783,"ALMADA, AML SUL",PT
58,PT03002,Largo do Mastro,38.702778,-9.140839,LISBOA,PT
59,PT03055,Lavradio,38.668613,-9.052526,"BARREIRO, AML SUL",PT
60,PT01034,Leça do Balio-Matosinhos,41.216667,-8.619448,"MATOSINHOS, PORTO LITORAL",PT
61,PT03000,Lg. Julio Castilho - Museu do Trajo,38.733334,-9.133333,LISBOA,PT
62,PT00314,Lisboa Bairro Alto - R. do Seculo 51,38.715279,-8.833333,LISBOA,PT
63,PT03085,Loures-Centro,38.828888,-9.165291,"LOURES, AML NORTE",PT
64,PT03102,Lourinhã,39.278332,-9.245833,LOURINHÃ,PT
65,PT05008,Malpique,37.091667,-8.249737,ALBUFEIRA,PT
66,PT01025,Meco-Perafita,41.135559,-8.423895,"MATOSINHOS, PORTO LITORAL",PT
67,PT03089,Mem Martins,38.476112,-9.205003,"SINTRA, AML NORTE",PT
68,PT01051,Mindelo-Vila do Conde,41.308601,-8.720799,VILA DO CONDE,PT
69,PT01047,Minho-Lima,41.802223,-8.693897,VIANA DO CASTELO,PT
70,PT04001,Monte Chãos,37.966667,-8.833333,"SINES, ALENTEJO LITORAL",PT
71,PT04002,Monte Velho,38.075001,-8.798625,"SANTIAGO DO CACÉM, ALENTEJO LI",PT
72,PT02022,Montemor-o-Velho,40.184444,-8.677778,MONTEMOR-O-VELHO,PT
73,PT04005,Montes Chaos - Sines,37.933334,-8.833333,SINES,PT
74,PT01027,Mouzinho de Albuquerque-Cedofeita,41.166668,-8.143341,"PORTO, PORTO LITORAL",PT
75,PT05009,Município,37.093609,-8.234736,ALBUFEIRA,PT
76,PT03097,Odivelas-Ramada,38.801945,-9.182237,ODIVELAS,PT
77,PT03071,Olivais,38.770000,-9.107228,"LISBOA, AML NORTE",PT
78,PT03063,Paio Pires aut.,38.633335,-9.081680,"SEIXAL, AML SUL",PT
79,PT01020,Paranhos,41.176666,-8.610008,,PT
80,PT01044,Paços de Ferreira,41.279720,-8.382514,PAÇOS DE FERREIRA,PT
81,PT01022,Pe Joaquim Neves-Baguim,41.189167,-8.548070,"GONDOMAR, PORTO LITORAL",PT
82,PT01043,Pe Moreira Neves-Castelões de Cepeda,41.212502,-8.341116,PAREDES,PT
83,PT05010,Pontal,37.126942,-8.536115,PORTIMÃO,PT
84,PT06007,Porto Santo,33.062778,-16.331959,PORTO SANTO,PT
85,PT03094,Quebedo,38.524167,-8.894167,"SETUBAL, SETÖBAL",PT
86,PT06006,Quinta Magnólia,32.641670,-16.920835,FUNCHAL,PT
87,PT03009,Quinta da Lomba,38.645279,-9.052244,BARREIRO,PT
88,PT03091,Quinta do Marquês,38.415001,-9.192509,"OEIRAS, AML NORTE",PT
89,PT03004,R Gen Silva Freire Lote C,38.771389,-9.108620,LISBOA,PT
90,PT00115,R.S.Francisco Xavier - Colegio Brotero,41.136112,-8.672228,PORTO,PT
91,PT03001,R.da Penha de Franca - Es. Luisa Gusmao,38.733334,-9.133333,LISBOA,PT
92,PT03084,Reboleira,38.754166,-9.230846,"AMADORA, AML NORTE",PT
93,PT03087,Restelo,38.705002,-9.210286,"LISBOA, AML NORTE",PT
94,PT03003,Rua da Prata,38.711113,-9.136947,,PT
95,PT01017,Rua dos Bragas,41.154167,-8.615848,"PORTO, PORTO LITORAL",PT
96,PT03100,Santa Cruz de Benfica,38.748055,-9.202499,LISBOA,PT
97,PT04004,Santiago do Cacém,38.016666,-8.697514,SANTIAGO DO CACEM,PT
98,PT01040,Santo Tirso,41.344997,-8.474728,SANTO TIRSO,PT
99,PT01050,Sobreiras-Lordelo do Ouro,41.147503,-8.658889,PORTO,PT
100,PT04003,Sonega aut.,37.866665,-8.716666,,PT
101,PT06005,São Gonçalo,32.642223,-16.879456,FUNCHAL,PT
102,PT06004,São João,32.646114,-16.914181,FUNCHAL,PT
103,PT04006,Terena,38.614998,-7.397514,ALANDROAL,PT
104,PT01031,VNTelha-Maia,41.258888,-8.662233,"V. N. TELHA, PORTO LITORAL",PT
105,PT00119,Vila Nova de Gaia,41.131386,-8.605281,V. N. GAIA,PT
106,PT01033,Vila do Conde,41.204445,-8.446122,"VILA DO CONDE, PORTO LITORAL",PT
107,PT02018,Ílhavo,40.352222,-8.401402,ILHAVO,PT
